"Main ID","Incident ID",Region,"Incident Date",Year,"Reported Month","Number Dead","Minimum Estimated Number of Missing","Total Number of Dead and Missing","Number of Survivors","Number of Females","Number of Males","Number of Children","Cause of Death","Location of death","Information Source",Coordinates,"Migrantion route",URL,"UNSD Geographical Grouping","Source Quality"
2015.MMP00428,2015.MMP00428,"North America","Tue, 09/22/2015 - 12:00",2015,September,1,,1,,,1,,"Mixed or unknown","Pima Country Office of the Medical Examiner jurisdiction, Arizona, USA (see coordinates for exact location)","Pima County Office of the Medical Examiner (PCOME)","32.30317, -113.09","US-Mexico border crossing",,"Northern America",5
2015.MMP00429,2015.MMP00429,Mediterranean,"Tue, 09/22/2015 - 12:00",2015,September,,2,2,,,,,Drowning,"off the coast of Lesvos, Greece",AP,"39.2836, 26.5057","Eastern Mediterranean",http://bit.ly/1Pzrg2j,Uncategorized,1
2015.MMP00430,2015.MMP00430,Mediterranean,"Tue, 09/22/2015 - 12:00",2015,September,1,,1,,,1,,Drowning,"Off the coast of Lesvos",AFP,"39.2836, 26.5057","Eastern Mediterranean",http://bit.ly/1KAhgke,Uncategorized,1
2015.MMP00431,2015.MMP00431,"Central America","Tue, 09/22/2015 - 12:00",2015,September,2,,2,,,,,"Vehicle accident / death linked to hazardous transport","Puebla, Mexico",,"19.049997, -98.199999",,,"Central America",1
2015.MMP00432,2015.MMP00432,"Central America","Wed, 09/23/2015 - 12:00",2015,September,1,,1,,,1,,Violence,"Entre las comunidades de San Nicolás y Bordo Blanco, Querétaro, Mexico",Quadratin,"20.491232, -99.929311",,https://queretaro.quadratin.com.mx/Hallan-muerto-a-presunto-migrante-con-herida-de-bala-en-Tequisquiapan/,"Central America",1
2015.MMP00433,2015.MMP00433,Mediterranean,"Wed, 09/23/2015 - 12:00",2015,September,1,,1,,1,,,Drowning,"body found by a fisherman at Mithimna port in Lesvos","IOM Greece","39.3671, 26.1751","Eastern Mediterranean",,Uncategorized,4
2015.MMP00434,2015.MMP00434,"North America","Wed, 09/23/2015 - 12:00",2015,September,1,,1,,,1,,Drowning,"Rio Grande, near Brownsville, Cameron County, Texas, USA","Operation Identification - U.of Texas","25.89133265, -97.505347","US-Mexico border crossing",,"Northern America",5
2015.MMP00435,2015.MMP00435,"North America","Thu, 09/24/2015 - 12:00",2015,September,1,,1,,,1,,"Mixed or unknown","Pima Country Office of the Medical Examiner jurisdiction, Arizona, USA (see coordinates for exact location)","Pima County Office of the Medical Examiner (PCOME)","32.924565, -112.223983","US-Mexico border crossing",,"Northern America",5
2015.MMP00436,2015.MMP00436,"North America","Thu, 09/24/2015 - 12:00",2015,September,5,,5,11,,,,"Vehicle accident / death linked to hazardous transport","Highway 59 near Edna, Texas, USA","NYTimes, AP","29.0416038, -96.785058","US-Mexico border crossing",http://nyti.ms/1OHQ7ja,"Northern America",3
2015.MMP00437,2015.MMP00437,Mediterranean,"Thu, 09/24/2015 - 12:00",2015,September,1,,1,,,1,,Drowning,"body found by native of Agathonisi island, Hellenic Coast guard report","IOM Greece","37.4667, 26.9667","Eastern Mediterranean",,Uncategorized,4
2015.MMP00438,2015.MMP00438,Europe,"Thu, 09/24/2015 - 12:00",2015,September,1,,1,,,1,,"Vehicle accident / death linked to hazardous transport","Channel Tunnel (entrance at Calais), France","BBC, Institute for Race Relations","50.9232, 1.78285","English Channel to the UK","http://www.bbc.com/news/world-europe-34345684, https://archive.vn/nrOJ8","Western Europe",4
2015.MMP00439,2015.MMP00439,Mediterranean,"Fri, 09/25/2015 - 12:00",2015,September,,7,7,,,,,Drowning,"near Kos, Greece",AFP,"36.893311, 27.307574","Eastern Mediterranean",http://yhoo.it/1MIAe8d,Uncategorized,1
2015.MMP00440,2015.MMP00440,"North America","Sun, 09/27/2015 - 12:00",2015,September,1,,1,,,1,,"Mixed or unknown","Pima Country Office of the Medical Examiner jurisdiction, Arizona, USA (see coordinates for exact location)","Pima County Office of the Medical Examiner (PCOME)","31.72451, -111.96446","US-Mexico border crossing",,"Northern America",5
2015.MMP00441,2015.MMP00441,"North America","Sun, 09/27/2015 - 12:00",2015,September,1,,1,,,1,,"Mixed or unknown","Pima Country Office of the Medical Examiner jurisdiction, Arizona, USA (see coordinates for exact location)","Pima County Office of the Medical Examiner (PCOME)","31.86743, -112.74258","US-Mexico border crossing",,"Northern America",5
2015.MMP00442,2015.MMP00442,"North America","Mon, 09/28/2015 - 12:00",2015,September,1,,1,,,,,Drowning,"Rio Grande River near Brackettville, Del Rio Border Patrol Sector, Texas, USA","US Border Patrol","29.3621053, -100.911821","US-Mexico border crossing",http://1.usa.gov/1ktSAmz,"Northern America",5
2015.MMP00443,2015.MMP00443,Mediterranean,"Sun, 09/27/2015 - 12:00",2015,September,17,,17,0,5,,5,Drowning,"Turkish waters, 3 kilometers west of the mainland. Set off from Bodrum for the Greek island of Leros","Hurriyet Daily News","36.5278615, 34.692518","Eastern Mediterranean","http://bit.ly/1QJ0xPm, http://www.christianpost.com/news/migrant-crisis-europe-news-2015-turkish-waters-see-another-17-people-drown-146287/",Uncategorized,3
2015.MMP00444,2015.MMP00444,"Eastern Africa","Tue, 09/29/2015 - 12:00",2015,September,3,19,22,,1,,2,Drowning,"Trying to reach Mayotte from Comoros","The Nation","-11.6455, 43.3333",,http://bit.ly/1KKQrfo,"Eastern Africa",1
2015.MMP00445,2015.MMP00445,Europe,"Tue, 09/29/2015 - 12:00",2015,September,1,,1,,,1,,"Vehicle accident / death linked to hazardous transport","In a truck in Calais port, France","BBC, Institute for Race Relations","50.9513, 1.85869","English Channel to the UK","http://bbc.in/1RfPDkT, https://archive.vn/nrOJ8","Western Europe",4
2015.MMP00446,2015.MMP00446,"North America","Tue, 09/29/2015 - 12:00",2015,September,1,,1,,,,,"Mixed or unknown","Pima Country Office of the Medical Examiner jurisdiction, Arizona, USA (see coordinates for exact location)","Pima County Office of the Medical Examiner (PCOME)","32.04636, -113.0097","US-Mexico border crossing",,"Northern America",5
2015.MMP00447,2015.MMP00447,"North America","Tue, 09/29/2015 - 12:00",2015,September,1,,1,,,,,"Mixed or unknown","Pima Country Office of the Medical Examiner jurisdiction, Arizona, USA (see coordinates for exact location)","Pima County Office of the Medical Examiner (PCOME)","32.82177, -112.04187","US-Mexico border crossing",,"Northern America",5
2015.MMP00448,2015.MMP00448,Europe,"Tue, 09/29/2015 - 12:00",2015,September,1,,1,,,1,,"Vehicle accident / death linked to hazardous transport","Calais, France",Guardian,"50.937235, 1.890964","English Channel to the UK",http://www.theguardian.com/uk-news/2015/jul/29/calais-one-dead-1500-migrants-storm-eurotunnel-terminal,"Western Europe",1
2015.MMP00449,2015.MMP00449,Mediterranean,"Tue, 09/29/2015 - 12:00",2015,September,1,5,6,,,,,Drowning,"Enez district, Edirne province, Turkey - non-island destination","Hurriyet Daily News","40.72294247, 26.043375","Eastern Mediterranean",http://bit.ly/1YUy4Mu,Uncategorized,1
2015.MMP00450,2015.MMP00450,"Central America","Tue, 09/29/2015 - 12:00",2015,September,1,,1,,,1,,Violence,"Tlalixcoyan, Veracruz, Mexico","Omar Ojeda, Twitter","19.195438, -96.141352",,http://bit.ly/1PqtNrX,"Central America",1
2015.MMP00451,2015.MMP00451,"Central America","Wed, 09/30/2015 - 12:00",2015,September,3,,3,,,3,,"Mixed or unknown","Veracruz, Mexico","El Universo","19.1738, -96.1342",,http://bit.ly/1OI0mqm,"Central America",1
2015.MMP00452,2015.MMP00452,Europe,"Wed, 09/30/2015 - 12:00",2015,September,1,,1,,,1,,"Vehicle accident / death linked to hazardous transport","French entrance to Channel Tunnel, France","CNN, Institute of Race Relations","50.9223, 1.78408","English Channel to the UK","http://cnn.it/1FHSgL9, https://archive.vn/nrOJ8","Western Europe",4
2015.MMP00453,2015.MMP00453,Mediterranean,"Wed, 09/30/2015 - 12:00",2015,September,2,,2,0,1,1,1,Drowning,"Off the coast of Lesvos","IOM Greece","39.2836, 26.5057","Eastern Mediterranean",http://news.xinhuanet.com/english/2015-09/30/c_134676250.htm,Uncategorized,4
2015.MMP00454,2015.MMP00454,"Northern Africa","Tue, 09/01/2015 - 12:00",2015,September,2,,2,,,,,"Mixed or unknown","Sahara Desert, Libya",MHub,"23.84458, 18.3692","Sahara Desert crossing",,"Northern Africa",2
2015.MMP00455,2015.MMP00455,"Northern Africa","Tue, 09/01/2015 - 12:00",2015,September,2,,2,,,,,"Sickness / lack of access to adequate healthcare","Sahara Desert, between Khartoum, Sudan and Tripoli, Libya",MHub,"20.05749, 25.66243","Sahara Desert crossing",,"Northern Africa",2
2015.MMP00456,2015.MMP00456,"Northern Africa","Tue, 09/01/2015 - 12:00",2015,September,1,,1,,1,,,Violence,"Sahara Desert, between Khartoum, Sudan and Ajdabiya, Libya",MHub,"20.87571, 25.48954","Sahara Desert crossing",,"Northern Africa",2
2015.MMP00457,2015.MMP00457,"Northern Africa","Tue, 09/01/2015 - 12:00",2015,September,2,,2,,,,,Violence,"Unspecified location, Libya",MHub,"26.239989, 12.913084","Sahara Desert crossing",,"Northern Africa",2
2015.MMP00458,2015.MMP00458,"Northern Africa","Tue, 09/01/2015 - 12:00",2015,September,1,,1,,,,,Violence,"Sabha, Libya",MHub,"27.032288, 14.456116","Sahara Desert crossing",,"Northern Africa",2
2015.MMP00459,2015.MMP00459,"Northern Africa","Tue, 09/01/2015 - 12:00",2015,September,3,,3,,,,,Violence,"Tripoli, Libya",MHub,"32.849232, 13.1648",,,"Northern Africa",2
2015.MMP00460,2015.MMP00460,"Northern Africa","Wed, 09/30/2015 - 12:00",2015,September,1,,1,,,,,Violence,"Subratah, Libya",MHub,"32.73665691, 12.464628",,,"Northern Africa",2
2015.MMP00461,2015.MMP00461,"Southern Asia","Wed, 09/30/2015 - 12:00",2015,September,2,,2,,,,,Violence,"Mountains, Iran",MHub,"32.1731347, 52.840788",,,"Southern Asia",2
2015.MMP00462,2015.MMP00462,Mediterranean,"Fri, 10/02/2015 - 12:00",2015,October,1,,1,,,1,,Drowning,"Coast of Kalymnos","Hellenic Coast Guard via IOM Athens","36.9523, 26.9808","Eastern Mediterranean",http://www.hcg.gr/node/11189,Uncategorized,5
2015.MMP00463,2015.MMP00463,Mediterranean,"Sat, 10/03/2015 - 12:00",2015,October,2,,2,,1,1,,Drowning,"Shore of Kos","Hellenic Coast Guard via IOM Athens","36.8915, 27.2877","Eastern Mediterranean",http://www.hcg.gr/node/11192,Uncategorized,5
2015.MMP00464,2015.MMP00464,Mediterranean,"Sun, 10/04/2015 - 12:00",2015,October,2,,2,,,2,2,Drowning,"Shore of Kos","Reuters and Hellenic Coast Guard via IOM Athens","36.8925871, 27.287793","Eastern Mediterranean","http://bit.ly/1OkvnyS, http://www.hcg.gr/node/11194, http://www.hcg.gr/node/11195",Uncategorized,5
2015.MMP00465,2015.MMP00465,"Northern Africa","Sun, 10/04/2015 - 12:00",2015,October,2,,2,,,,,"Vehicle accident / death linked to hazardous transport","Al Qadarif, Sudan","Mixed Migration Monitoring Mechanism Initative (4mi)","14.024307, 35.368568",,http://www.mixedmigration.org/4mi/,"Northern Africa",2
2015.MMP00466,2015.MMP00466,"Northern Africa","Sun, 10/04/2015 - 12:00",2015,October,1,,1,,,,,"Sickness / lack of access to adequate healthcare","Kassala, Sudan","Mixed Migration Monitoring Mechanism Initative (4mi)","15.45813, 36.404114",,http://www.mixedmigration.org/4mi/,"Northern Africa",2
2015.MMP00467,2015.MMP00467,Mediterranean,"Mon, 10/05/2015 - 12:00",2015,October,1,,1,,,1,,Drowning,"Kos Island washed up","Hellenic Coast Guard via IOM Athens","36.8893, 27.1828","Eastern Mediterranean",http://www.hcg.gr/node/11205,Uncategorized,5
2015.MMP00468,2015.MMP00468,"Central America","Mon, 10/05/2015 - 12:00",2015,October,1,,1,,,1,,Violence,"Xaloztoc, Tlaxcala, Mexico","Agenda Tlaxcala","19.408, -98.052",,http://bit.ly/1OlOR7Z,"Central America",1
2015.MMP00469,2015.MMP00469,Mediterranean,"Mon, 10/05/2015 - 12:00",2015,October,95,,95,,,,,Drowning,"85 bodies found in Tripoli and 10 near Sabratha, Libya","Times of Israel","32.7873, 12.7826","Central Mediterranean",http://www.timesofisrael.com/libyan-red-crescent-says-bodies-of-95-migrants-washed-ashore/,Uncategorized,1
2015.MMP00470,2015.MMP00470,Europe,"Mon, 10/05/2015 - 12:00",2015,October,1,,1,,,,,"Vehicle accident / death linked to hazardous transport","highway near near Presevo, Serbia",Independent.mk,"42.3092, 21.6499","Western Balkans",http://www.independent.mk/articles/22794/Refugee+Crisis+One+Killed+in+Accident+Near+Vranje,"Southern Europe",1
2015.MMP00471,2015.MMP00471,"Northern Africa","Tue, 10/06/2015 - 12:00",2015,October,3,,3,,,,,"Harsh environmental conditions / lack of adequate shelter, food, water","Sudan desert after passing through Khartoum,Sudan","Mixed Migration Monitoring Mechanism Initative (4mi)","20.87561, 25.48944","Sahara Desert crossing",http://www.mixedmigration.org/4mi/,"Northern Africa",2
2015.MMP00472,2015.MMP00472,"Northern Africa","Tue, 10/06/2015 - 12:00",2015,October,1,,1,,,,,"Harsh environmental conditions / lack of adequate shelter, food, water","Yurobiyana, Libya","Mixed Migration Monitoring Mechanism Initative (4mi)","27.2032014, 16.055221","Sahara Desert crossing",http://www.mixedmigration.org/4mi/,"Northern Africa",2
2015.MMP00473,2015.MMP00473,"Northern Africa","Tue, 10/06/2015 - 12:00",2015,October,14,,14,,,,,"Mixed or unknown","Sahara, Simrata, Kufra, Libya","Mixed Migration Monitoring Mechanism Initative (4mi)","23.2488413, 19.724216","Sahara Desert crossing",http://www.mixedmigration.org/4mi/,"Northern Africa",2
2015.MMP00474,2015.MMP00474,"Northern Africa","Wed, 10/07/2015 - 12:00",2015,October,3,,3,,,,,"Sickness / lack of access to adequate healthcare","Shagarab, Libya","Mixed Migration Monitoring Mechanism Initative (4mi)","28.0566652, 14.099127","Sahara Desert crossing",http://www.mixedmigration.org/4mi/,"Northern Africa",2
2015.MMP00475,2015.MMP00475,"Northern Africa","Wed, 10/07/2015 - 12:00",2015,October,1,,1,,,,,Violence,"Tripoli, Libya","Mixed Migration Monitoring Mechanism Initative (4mi)","32.849232, 13.1648",,http://www.mixedmigration.org/4mi/,"Northern Africa",2
2015.MMP00476,2015.MMP00476,"North America","Wed, 10/07/2015 - 12:00",2015,October,1,,1,,,1,,"Mixed or unknown","Near El Indio in Del Rio Border Patrol Sector, Texas","US Border Patrol","29.3927555, -100.901071","US-Mexico border crossing",http://1.usa.gov/1RRQiMK,"Northern America",5
2015.MMP00477,2015.MMP00477,"Northern Africa","Wed, 10/07/2015 - 12:00",2015,October,4,,4,,,,,"Harsh environmental conditions / lack of adequate shelter, food, water","Aligider, Eritrea","Mixed Migration Monitoring Mechanism Initative (4mi)","15.10968, 36.493896",,http://www.mixedmigration.org/4mi/,"Northern Africa",2
2015.MMP00478,2015.MMP00478,Caribbean,"Thu, 10/08/2015 - 12:00",2015,October,3,,3,,,,,"Vehicle accident / death linked to hazardous transport","Mountainous area northwest of the capital of Santo Domingo, Dominican Republic","Yahoo News","18.5108497, -69.9381","Haiti to Dominican Republic",http://yhoo.it/1RxdxbU,Caribbean,1
2015.MMP00479,2015.MMP00479,"Eastern Africa","Thu, 10/08/2015 - 12:00",2015,October,1,,1,,,,,"Mixed or unknown","Tekezé River, Ethiopia","Mixed Migration Monitoring Mechanism Initative (4mi)","14.2727986, 36.22949",,http://www.mixedmigration.org/4mi/,"Eastern Africa",2
2015.MMP00480,2015.MMP00480,"Northern Africa","Thu, 10/08/2015 - 12:00",2015,October,8,,8,,,,,"Harsh environmental conditions / lack of adequate shelter, food, water","Libya desert (Kufrah suburb), Libya","Mixed Migration Monitoring Mechanism Initative (4mi)","23.251892, 22.500122","Sahara Desert crossing",http://www.mixedmigration.org/4mi/,"Northern Africa",2
2015.MMP00481,2015.MMP00481,"Central America","Fri, 10/09/2015 - 12:00",2015,October,3,,3,,,3,,"Vehicle accident / death linked to hazardous transport","Tlalixcoyan, Veracruz, Mexico","La Voz, EUX.com","19.195438, -96.141352",,"http://bit.ly/1NPoSj7, http://bit.ly/2b3Hsws","Central America",3
2015.MMP00482,2015.MMP00482,Mediterranean,"Fri, 10/09/2015 - 12:00",2015,October,1,,1,,,1,1,Drowning,"Off the coast of Lesvos","IOM Rome and Reuters, BBC","39.2836, 26.5057","Eastern Mediterranean",http://reut.rs/1jSpbmg,Uncategorized,4
2015.MMP00483,2015.MMP00483,"Northern Africa","Fri, 10/09/2015 - 12:00",2015,October,2,,2,,,,,"Harsh environmental conditions / lack of adequate shelter, food, water","Sahara Desert, Sudan","Mixed Migration Monitoring Mechanism Initative (4mi)","19.363525, 27.509888","Sahara Desert crossing",http://www.mixedmigration.org/4mi/,"Northern Africa",2
2015.MMP00484,2015.MMP00484,Mediterranean,"Fri, 10/09/2015 - 12:00",2015,October,2,,2,,,2,,Drowning,"waters near Spanish-Moroccan border",StateWatch.org,"36.43896196, -6.429884","Western Mediterranean",http://bit.ly/1VWfe8J,Uncategorized,4
2015.MMP00485,2015.MMP00485512,Mediterranean,"Sat, 10/10/2015 - 12:00",2015,October,7,,7,,,,,Drowning,"off the Egyptian port of Baltim","IOM and Daily Star, AFP report","31.5548412, 31.091137","Central Mediterranean",http://bit.ly/1MmKSlc,Uncategorized,4
2015.MMP00485,2015.MMP00485513,Mediterranean,"Sat, 10/10/2015 - 12:00",2015,October,4,,4,,,,,Drowning,"off the Egyptian port of Baltim","IOM and Daily Star, AFP report","31.5548412, 31.091137","Central Mediterranean",http://bit.ly/1MmKSlc,Uncategorized,4
2015.MMP00486,2015.MMP00486,"Northern Africa","Sat, 10/10/2015 - 12:00",2015,October,1,,1,,,,,"Harsh environmental conditions / lack of adequate shelter, food, water","Barak alshadi' (Brak, Wadi al Shatii), Libya","Mixed Migration Monitoring Mechanism Initative (4mi)","27.550903, 14.268677","Sahara Desert crossing",http://www.mixedmigration.org/4mi/,"Northern Africa",2
2015.MMP00487,2015.MMP00487,"North America","Sun, 10/11/2015 - 12:00",2015,October,1,,1,,,1,,Drowning,"All American Canal East of drop 2, Winterhaven CA, USA","Imperial County Coroner's Office","32.7383173, -114.643359","US-Mexico border crossing",,"Northern America",5
2015.MMP00488,2015.MMP00488,"North America","Mon, 10/12/2015 - 12:00",2015,October,1,,1,,,,,"Mixed or unknown","Pima Country Office of the Medical Examiner jurisdiction, Arizona, USA (see coordinates for exact location)","Pima County Office of the Medical Examiner (PCOME)","32.15423, -112.33682","US-Mexico border crossing",,"Northern America",5
2015.MMP00489,2015.MMP00489,"Eastern Africa","Mon, 10/12/2015 - 12:00",2015,October,8,,8,,,,,"Vehicle accident / death linked to hazardous transport","road near Gardo, Somalia","Horseed Media","9.511598, 49.086764",,http://bit.ly/1jNl4bB,"Eastern Africa",1
2015.MMP00490,2015.MMP00490,"Northern Africa","Tue, 10/13/2015 - 12:00",2015,October,5,,5,,,,,"Harsh environmental conditions / lack of adequate shelter, food, water","Sabha Desert, Libya","Mixed Migration Monitoring Mechanism Initative (4mi)","27.03956, 14.23824","Sahara Desert crossing",http://www.mixedmigration.org/4mi/,"Northern Africa",2
2015.MMP00491,2015.MMP00491,"Northern Africa","Tue, 10/13/2015 - 12:00",2015,October,28,,28,,,,,"Mixed or unknown","Kufrah Desert, Libya","Mixed Migration Monitoring Mechanism Initative (4mi)","22.766479, 22.587891","Sahara Desert crossing",http://www.mixedmigration.org/4mi/,"Northern Africa",2
2015.MMP00492,2015.MMP00492,"Northern Africa","Tue, 10/13/2015 - 12:00",2015,October,1,,1,,,,,"Sickness / lack of access to adequate healthcare","Wad Madani, Sudan","Mixed Migration Monitoring Mechanism Initative (4mi)","14.393127, 33.539307",,http://www.mixedmigration.org/4mi/,"Northern Africa",2
2015.MMP00493,2015.MMP00493,"Northern Africa","Tue, 10/13/2015 - 12:00",2015,October,1,,1,,,,,"Harsh environmental conditions / lack of adequate shelter, food, water","Kufra, Libya","Mixed Migration Monitoring Mechanism Initative (4mi)","23.321289, 21.866882","Sahara Desert crossing",http://www.mixedmigration.org/4mi/,"Northern Africa",2
2015.MMP00494,2015.MMP00494,Mediterranean,"Tue, 10/13/2015 - 12:00",2015,October,1,1,2,,,1,,Drowning,"Off the coast of Melilla, Spain","Asociación Pro Derechos Humanos de Andalucía","35.2964286, -2.94281","Western Mediterranean",http://www.apdha.org/media/informe-frontera-sur-2016-web.pdf,Uncategorized,3
2015.MMP00495,2015.MMP00495,Mediterranean,"Wed, 10/14/2015 - 12:00",2015,October,3,,3,,2,1,2,Drowning,"Off the coast of Lesvos","Reuters, IOM","39.2836, 26.5057","Eastern Mediterranean",http://reut.rs/1VTDdFt,Uncategorized,4
2015.MMP00496,2015.MMP00496,Mediterranean,"Wed, 10/14/2015 - 12:00",2015,October,7,2,9,,4,4,5,Drowning,"Off the coast of Izmir, en route to Samos","Washington Post","37.471039, 27.02218","Eastern Mediterranean","http://wapo.st/1MGQ8EZ, http://reut.rs/1SBYIF2",Uncategorized,3
2015.MMP00497,2015.MMP00497,"Eastern Africa","Wed, 10/14/2015 - 12:00",2015,October,1,,1,,,,,"Harsh environmental conditions / lack of adequate shelter, food, water","Between Garowe and Kardo, Somalia","Mixed Migration Monitoring Mechanism Initative (4mi)","9.107727, 48.933105",,http://www.mixedmigration.org/4mi/,"Eastern Africa",2
2015.MMP00498,2015.MMP00498,"Central America","Wed, 10/14/2015 - 12:00",2015,October,1,,1,,,1,,Drowning,"in a canal in the city of Reynosa, Tamaulipas, Mexico",102Nueve,"26.102091, -98.304259",,http://bit.ly/1QV0swL,"Central America",1
2015.MMP00499,2015.MMP00499,Europe,"Wed, 10/14/2015 - 12:00",2015,October,1,,1,,,1,,"Vehicle accident / death linked to hazardous transport","M20 highway, near junction 8 for Leeds, near Maidestone, Kent, England, UK","Daily Mail","51.299076, 0.51688",,http://dailym.ai/1WmVWHU,"Northern Europe",1
2015.MMP00500,2015.MMP00500,"North America","Wed, 10/14/2015 - 12:00",2015,October,1,,1,,,1,,"Mixed or unknown","Pima Country Office of the Medical Examiner jurisdiction, Arizona, USA (see coordinates for exact location)","Pima County Office of the Medical Examiner (PCOME)","32.819135, -111.963106","US-Mexico border crossing",,"Northern America",5
2015.MMP00501,2015.MMP00501,"North America","Wed, 10/14/2015 - 12:00",2015,October,1,,1,,,1,,Violence,"Pima Country Office of the Medical Examiner jurisdiction, Arizona, USA (see coordinates for exact location)","Pima County Office of the Medical Examiner (PCOME)","32.0013, -112.122299","US-Mexico border crossing",,"Northern America",5
2015.MMP00502,2015.MMP00502,"North America","Thu, 10/15/2015 - 12:00",2015,October,1,,1,,,1,,"Mixed or unknown","Pima Country Office of the Medical Examiner jurisdiction, Arizona, USA (see coordinates for exact location)","Pima County Office of the Medical Examiner (PCOME)","32.1796, -113.07685","US-Mexico border crossing",,"Northern America",5
2015.MMP00503,2015.MMP00503,Europe,"Thu, 10/15/2015 - 12:00",2015,October,1,,1,,1,,,"Vehicle accident / death linked to hazardous transport","A16 Motorway close to the Channel Tunnel near Calais , France","Calais Migrant Solidarity, Institute for Race Relations","50.938146, 1.840737","English Channel to the UK","http://bit.ly/22N7qH6, https://archive.vn/nrOJ8","Western Europe",4
2015.MMP00504,2015.MMP00504,Europe,"Thu, 10/15/2015 - 12:00",2015,October,1,,1,,,,,"Vehicle accident / death linked to hazardous transport","alongside a train platform in Coquelles, France",Reuters,"50.9364, 1.79995",,http://reut.rs/1OHpRGz,"Western Europe",1
2015.MMP00505,2015.MMP00505,Europe,"Thu, 10/15/2015 - 12:00",2015,October,1,,1,,,1,,Violence,"near border town of Sredets, Bulgaria",BBC,"42.3452, 27.1813","Western Balkans",http://bbc.in/1LR7VnP,"Eastern Europe",1
2015.MMP00506,2015.MMP00506,Mediterranean,"Thu, 10/15/2015 - 12:00",2015,October,7,1,8,,2,1,4,Drowning,"Off the coast of Lesvos","AFP, NYT, IOM","39.2836, 26.5057","Eastern Mediterranean","http://nyti.ms/1PljKcF, http://bit.ly/1kafH6u",Uncategorized,4
2015.MMP00507,2015.MMP00507,"Eastern Africa","Thu, 10/15/2015 - 12:00",2015,October,1,,1,,,,,"Sickness / lack of access to adequate healthcare","Bula hawo, Somalia","Mixed Migration Monitoring Mechanism Initative (4mi)","3.923889, 41.875122",,http://www.mixedmigration.org/4mi/,"Eastern Africa",2
2015.MMP00508,2015.MMP00508,"Northern Africa","Thu, 10/15/2015 - 12:00",2015,October,1,,1,,,,,"Mixed or unknown","Near to Aswan , Egypt","Mixed Migration Monitoring Mechanism Initative (4mi)","24.0923336, 32.882662","Sahara Desert crossing",http://www.mixedmigration.org/4mi/,"Northern Africa",2
2015.MMP00509,2015.MMP00509,"North America","Fri, 10/16/2015 - 12:00",2015,October,1,,1,,,1,,"Harsh environmental conditions / lack of adequate shelter, food, water","Pima Country Office of the Medical Examiner jurisdiction, Arizona, USA (see coordinates for exact location)","Pima County Office of the Medical Examiner (PCOME)","32.334317, -113.102","US-Mexico border crossing",,"Northern America",5
2015.MMP00510,2015.MMP00510,"North America","Fri, 10/16/2015 - 12:00",2015,October,1,,1,,,1,,"Mixed or unknown","Pima Country Office of the Medical Examiner jurisdiction, Arizona, USA (see coordinates for exact location)","Pima County Office of the Medical Examiner (PCOME)","32.258783, -112.9721","US-Mexico border crossing",,"Northern America",5
2015.MMP00511,2015.MMP00511,"Northern Africa","Fri, 10/16/2015 - 12:00",2015,October,1,,1,,,,,"Vehicle accident / death linked to hazardous transport","Aswan, Egypt","Mixed Migration Monitoring Mechanism Initative (4mi)","24.088928, 32.904114","Sahara Desert crossing",http://www.mixedmigration.org/4mi/,"Northern Africa",2
2015.MMP00512,2015.MMP00512,Europe,"Fri, 10/16/2015 - 12:00",2015,October,1,,1,,,1,1,"Vehicle accident / death linked to hazardous transport","Near entry to Channel Tunnel, Coquelles, France","La Voix du Nord, Institute of Race Relations","50.9364, 1.79995","English Channel to the UK","http://bit.ly/1n6aJsz, https://archive.vn/nrOJ8","Western Europe",4
2015.MMP00513,2015.MMP00513541,Mediterranean,"Fri, 10/16/2015 - 12:00",2015,October,10,,10,,5,2,6,Drowning,"Off the coast of Ayvacık; Turkey, en route to Lesvos","Hurriyet Daily News","39.4162, 26.4074","Eastern Mediterranean",http://bit.ly/1RnKlDw,Uncategorized,1
2015.MMP00513,2015.MMP00513542,Mediterranean,"Fri, 10/16/2015 - 12:00",2015,October,3,,3,,,,,Drowning,"Off the coast of Ayvacık; Turkey, en route to Lesvos","Hurriyet Daily News","39.4162, 26.4074","Eastern Mediterranean",http://bit.ly/1RnKlDw,Uncategorized,1
2015.MMP00513,2015.MMP00513543,Mediterranean,"Fri, 10/16/2015 - 12:00",2015,October,1,-1,0,,1,,,"Mixed or unknown","Found on the coast of Lesvos","HCG via IOM","39.4162, 26.4074","Eastern Mediterranean",http://www.hcg.gr/node/1129,Uncategorized,4
2015.MMP00513,2015.MMP00513544,Mediterranean,"Sat, 10/17/2015 - 12:00",2015,October,1,-1,0,,,1,,"Mixed or unknown","Found on the coast of Lesvos","HCG via IOM","39.4162, 26.4074","Eastern Mediterranean",http://www.hcg.gr/node/11293,Uncategorized,4
2015.MMP00514,2015.MMP00514,Mediterranean,"Sat, 10/17/2015 - 12:00",2015,October,4,3,7,,4,2,5,Drowning,"Off the coast of Kalymnos","HCG via IOM","38.1646858, 26.747187","Eastern Mediterranean","http://www.hcg.gr/node/11292, http://bit.ly/1OI28aQ",Uncategorized,4
2015.MMP00515,2015.MMP00515,"Northern Africa","Sat, 10/17/2015 - 12:00",2015,October,2,,2,,,,,"Mixed or unknown","In a desert far from Ash Shamaliyah, Sudan","Mixed Migration Monitoring Mechanism Initative (4mi)","20.515686, 28.262878","Sahara Desert crossing",http://www.mixedmigration.org/4mi/,"Northern Africa",2
